index,pca-cosine1,pca-cosine2,pca-cosine3,pca-cosine4,pca-cosine5,pca-cosine6,pca-cosine7,pca-cosine8,pca-cosine9,pca-cosine10,pca-cosine11,pca-cosine12,pca-cosine13,pca-cosine14,pca-cosine15,pca-cosine16,pca-cosine17,pca-cosine18,pca-cosine19,pca-cosine20,pca-cosine21,pca-cosine22,pca-cosine23,pca-cosine24,pca-cosine25,pca-cosine26,pca-cosine27,pca-cosine28,pca-cosine29,pca-cosine30,class
256,-0.241003664,0.455276286,-0.213686622,-0.231497077,-0.885474778,0.492338583,0.30090241,-0.169939251,0.210267619,0.40619053,1.053577067,0.05627336,0.918136036,1.464893596,0.416713155,2.050334615,2.120306039,1.248936535,-0.033299046,2.018501665,-0.351722239,-0.35288877,-0.322972577,-0.270573949,-1.535437527,0.157362081,-0.02124233,-0.432711258,-0.320591006,-0.011329766,0
257,-1.150982256,0.030073807,-1.125624561,-1.129156325,0.84455294,-0.562135867,-0.714749558,-0.64200544,-1.077150632,0.980871155,-1.321853862,1.225812369,-1.334491625,-1.512475739,1.647367569,-0.840575585,-0.342436478,-0.22797186,0.125100954,0.407917791,-1.265189509,-0.020000439,-1.262504506,-1.209809009,0.539116193,-0.882283884,-0.765913018,-0.63164488,-1.188063454,0.055082942,0
258,-1.128820623,-0.196473523,-1.073414794,-1.045211199,-0.708477572,-0.545003384,-0.867678281,-1.201140518,-2.156536277,0.474779843,0.640080382,0.058848794,0.712806582,0.494700746,0.602915798,0.977154025,-0.10874859,-0.798001489,0.403638534,0.634383502,-0.961439902,-0.81217171,-0.95785115,-0.932093917,-1.129160236,-0.484119208,-0.881566048,-1.232042183,-1.945401793,-0.276895958,0
259,-0.662225129,1.601670576,-0.668703954,-0.627652235,-1.460888639,-0.837967368,-0.858641281,-0.896167053,0.765297583,-0.412985113,-0.298202546,1.893060264,-0.143989003,-0.338991194,0.125370644,0.364348692,-0.507682967,-0.783348732,-0.032668511,-0.596628067,-0.749343481,1.19314797,-0.71273134,-0.702215597,-1.710432655,-0.742498727,-0.944173196,-0.947673662,0.977125934,-0.949394357,0
260,0.187001883,-0.700829656,0.082757567,0.31581868,-0.804281313,-1.069155555,-1.30869559,-1.274692883,-0.611336131,-0.391654594,-1.016914223,-1.31896581,-1.197324229,-0.785928983,-1.496057825,-1.248026075,-1.57921895,-1.930156938,-0.906575437,-0.39111291,0.150875496,-0.755419535,-0.042174759,0.191697144,-0.861637727,-0.758016151,-1.338068732,-1.294845395,-0.308062408,0.352942269,0
261,-1.418043523,-0.780048131,-1.407374926,-1.29471417,-1.201794385,-1.09638351,-0.872685829,-0.943434278,0.002935055,0.960152849,-0.821792094,0.409948324,-0.861727296,-1.094122778,0.574129908,-0.997316392,-0.974656241,-1.150011457,1.390260712,-0.398710997,-1.367089562,-0.641743643,-1.365620988,-1.281244373,-1.078836378,-1.046456134,-1.012877211,-1.183762983,0.217022679,-0.024852892,0
262,0.285242962,-1.26249827,0.145332485,0.426045439,-1.337259552,-1.318107451,-1.048282925,-1.02247581,-1.443392005,-1.253123294,-0.469358243,-0.858621728,-0.627164644,-0.016194624,-1.365781572,-1.346710939,-1.288006599,-1.406746005,-0.555846106,-1.019562002,0.282434444,-1.116408654,0.141226821,0.400554039,-0.199515091,-1.25225574,-1.152643443,-1.133556113,-1.054737203,-1.254337454,0
263,0.059465548,-1.075524321,-0.007232162,0.227018451,-0.852034408,-1.276983553,-1.078013518,-0.927497482,-1.210730061,-0.989811545,0.950193641,-0.572351329,0.560913092,1.560423885,-1.001707246,-1.324771838,-1.305915497,-1.159601661,-0.646782405,-0.589183466,0.247037909,-1.121319595,0.067769376,0.347561491,-1.262629164,-1.301052844,-1.179096051,-1.066034492,-1.323512223,-1.079619508,0
264,-0.61881594,0.196395153,-0.675659222,-0.601255548,-0.476739531,-1.03728745,-0.980298642,-0.980239068,0.785310821,0.069517992,-1.324873487,0.987187278,-1.332862714,-1.45859383,0.099747661,-1.066556018,-0.963847474,-0.738880317,1.350523463,-1.045452019,-0.722392566,0.278641628,-0.753605695,-0.707363231,-0.420975349,-1.020237866,-0.974070847,-0.857018101,1.579088691,-0.734724377,0
265,0.82742769,-0.608715373,0.712637911,1.124708995,-1.253572376,-1.260301098,-0.825031487,-0.531843477,-0.586157561,-1.465723358,0.291440162,-0.403148684,-0.071106217,1.103478022,-0.582924439,-1.185010674,-1.100588648,-0.882056492,-0.574067028,-1.55200605,0.952459133,-0.504544296,0.667323926,1.231072562,-1.303834965,-1.152962674,-0.936076274,-0.656929351,-0.539259125,-1.683016551,0
266,-0.046861304,-2.059827531,-0.029965757,0.128431476,-0.692441475,-0.294243816,-0.570956977,-0.533462103,-0.983909698,0.189481267,0.632417641,-1.504883513,0.542274947,1.024870666,0.397673968,1.329413901,0.870097224,0.238047484,-0.105448894,1.939406837,0.118588269,-2.158440838,0.011681927,0.231420806,-0.759258962,0.199601468,-0.245097135,-0.393627942,-0.745992084,0.538089116,0
267,-0.634571173,-1.711166157,-0.675781382,-0.622716094,-0.655680839,-0.778302052,-0.929607841,-0.972617986,0.276975511,0.027868977,-1.42536859,-1.653735012,-1.1924109,-1.505168242,-1.020344904,-0.563586201,-0.85228812,-1.313507333,0.474433008,-0.698784295,-0.693534763,-0.262715612,-0.665305339,-0.694788132,-0.892806085,-0.460698174,-0.786214717,-0.841865869,1.199023748,-0.255775591,0
268,-1.730745642,0.048920795,-1.769843574,-1.708123069,0.620610687,-0.66976077,-1.081143785,-1.195640705,1.227958533,0.047520457,0.364697286,-0.036108533,0.170375472,-0.349029626,-0.021531189,-0.494687414,-1.247277998,-0.107394447,0.075676922,-0.078977373,-1.799677077,-0.330471169,-1.773839461,-1.744042244,0.144801861,-1.011113513,-1.228077853,-1.348497487,0.605463426,0.109660075,0
269,-0.136557487,-0.393785405,-0.240029229,-0.096046761,-0.7398998,-1.257284674,-1.090846007,-1.020801012,-0.179181031,-0.758027283,-1.05528894,-0.827772791,-1.222170745,-1.041662334,-0.627379321,-1.514215934,-1.320464988,-1.508275262,-0.707500836,-1.256613515,-0.300446473,-0.757205119,-0.415777561,-0.289671605,-0.896099121,-1.364118941,-1.190776944,-1.181051716,-1.670410999,-1.339345106,0
270,-0.324001454,-1.052121204,-0.413711347,-0.256434337,-1.280379405,-1.453723323,-1.001233105,-1.128257645,-0.481249734,-0.815095149,-0.685481244,-1.066894571,-0.774924758,-0.642273285,-0.396693417,-1.293257163,-0.873729932,-1.186965535,0.373578119,-1.530674726,-0.525720366,-1.308579944,-0.613674655,-0.461687978,-1.397536093,-1.377860295,-1.135064329,-1.359854021,-1.053968673,-1.457786913,0
271,0.066360586,0.295889738,0.074492251,-0.016687502,0.368604043,0.861584067,1.565035461,2.132026871,0.249983454,-1.02362729,1.425048888,-1.542269433,0.870318227,-0.059112208,-0.929861438,-0.210530592,0.185872463,0.307356986,-1.303918848,-0.470374031,-0.021091529,0.159060609,-0.016443315,-0.097786466,0.916937226,0.976549688,1.479921712,1.628002848,0.175318462,0.394680481,1
272,-0.247563928,-0.436215686,-0.363143993,-0.220742771,-1.417448206,-1.5239303,-1.053803417,-0.85801739,-1.30801118,-1.080812137,0.862754873,-0.068313751,0.502007091,1.431252118,0.658396826,-0.914474165,-0.981234892,0.081980886,-0.04940251,-0.07026873,-0.59196513,-0.806850454,-0.662756383,-0.528431742,-0.206107074,-1.607010437,-1.324051053,-1.292275148,-2.000199725,-1.681273791,0
273,-1.354962683,-0.527745905,-1.300980877,-1.331574614,0.804165192,0.605346529,0.310304823,0.211797717,-0.075179512,0.112879612,0.761979385,1.128666049,-0.423919427,0.215073659,-0.015317512,0.010457394,1.17927506,1.322602968,2.193198616,0.126334057,-1.331298568,-0.730577807,-1.387798896,-1.319474493,0.502516256,0.455757498,-0.081382566,-0.064413643,-0.390485336,1.672835951,0
274,-0.004412965,0.339011814,-0.028531642,-0.049178269,-1.154920855,-0.135123306,1.355576939,1.786560081,0.77957659,-2.119877269,-0.156714634,-0.976833873,-0.115494206,-0.099005842,-1.025914283,-0.548622854,0.196683083,0.456566966,0.974339791,-1.237799984,-0.173320898,-0.305130633,-0.097553899,-0.056249142,-1.322935582,-0.488429786,0.365604545,0.648768104,0.588653388,-1.794786155,1
275,0.084801829,-1.784014949,0.124115567,0.179565158,2.031765058,0.161091081,-0.52438014,0.075767283,-1.29812671,1.107451277,-0.879046792,-0.148048897,-0.841651751,-0.801616259,-0.032874596,0.224618284,-0.241612947,-0.031493861,-1.738680747,0.407604762,0.170743507,-0.878167084,0.113478972,0.103168407,1.844678501,0.306270039,-0.113851432,0.448235305,-1.165743895,0.971688093,0
276,-0.548825511,-1.406691403,-0.587740658,-0.41843251,-1.027613654,-1.099481994,-1.43139104,-1.268383072,-0.967720385,0.065488488,-0.464381308,-1.180801943,-0.288376382,-0.350573241,-0.67833983,-0.95453533,-1.518275893,-2.093825563,-1.60291407,-1.26625695,-0.177849243,-1.046385807,-0.19268942,-0.152439835,-0.433482204,-0.329878869,-1.089271722,-1.261272328,-0.507705397,0.090898127,0
277,-0.044071267,-0.467539388,-0.123655137,0.00666753,0.951280773,-0.646266059,-0.927633478,-0.824135335,-0.36806418,-0.320512933,-1.194643123,-0.476109163,-1.1383917,-0.728740657,0.7417238,-1.608212889,-1.208787962,-1.460200612,0.966661985,-1.554144614,-0.227798731,-0.967493116,-0.33042631,-0.144749949,0.62618234,-1.316374622,-1.193606305,-1.159884792,-0.388113493,-1.348731005,0
278,0.735715868,-1.585460403,0.656854862,1.025323922,-0.199519831,-1.075162233,-0.944873639,-0.308273577,-1.851905485,-0.825700816,-0.314942469,-0.022318493,-0.739986226,0.542169121,0.354827949,-0.92129201,-1.281618556,-0.947464448,-0.842405914,-0.455775335,0.771256656,-1.269294026,0.470620116,0.99220425,-0.17859483,-1.032147647,-1.09856024,-0.740398728,-1.665157523,-0.819894331,0
279,-0.463335054,-0.209903706,-0.524162689,-0.367835465,-1.35030545,-1.401305723,-1.272025504,-1.213331005,-1.603456947,-0.117091246,-0.569236791,-0.408915775,-0.813310834,-0.530738404,-0.742609566,-1.297199397,-1.520267512,-1.549345531,-0.625478014,-1.032270529,-0.474082187,-0.460523763,-0.612781034,-0.447053316,-1.383385902,-1.317432629,-1.36481505,-1.337942243,-1.365592487,-0.739525791,0
280,1.612539673,0.653630749,1.689498133,0.401235029,1.388386536,1.105237098,1.59064061,1.718824018,0.761789796,0.179554508,1.372012407,0.376345842,1.396960257,0.056937048,0.23060001,0.326830878,0.670199576,0.746942239,-0.446509849,0.02212786,1.82929345,0.879110308,2.005147073,0.325002191,1.232266128,0.801984731,1.02836763,1.115702162,0.646595162,0.351574526,1
281,1.617398443,0.906560384,1.683286662,0.405737674,1.582127377,1.058894315,0.120905275,1.655040372,0.561031724,0.760203117,0.127189656,0.863477184,1.061635018,0.190643412,0.036734384,1.688342136,0.137426367,0.493214832,-0.085243645,0.0667179,1.620120826,0.323300652,1.458904381,1.868720138,0.641730537,0.236124155,0.725027739,0.52606309,0.04076475,0.126999049,1
282,1.545559415,-0.465046688,1.579447563,1.728065337,0.190701257,1.166295739,1.098047021,1.250121592,0.162560295,-0.072211486,0.585491112,-0.623046686,0.673151068,1.464637797,-0.184965663,1.162277334,0.825188151,0.888418152,-0.621411451,0.292644504,1.65853218,-0.231812142,1.669907009,0.338713513,0.632797877,0.189008904,1.55438982,1.442337712,0.489732934,0.901679183,1
283,0.187802908,0.2814252,0.251535912,0.267254381,0.293069361,0.892530965,0.454059932,-0.095422164,0.238793782,1.086684692,-0.063775296,-1.376355591,0.604976221,0.0735337,-0.153809676,1.723778838,1.686313517,0.081092142,-0.073518205,1.772223504,0.324279194,-0.388842937,0.513630447,0.377722511,0.074433943,1.433861551,1.172753012,0.251952659,2.08094504,1.496406508,0
284,-0.866701309,0.453861629,-0.926658502,-0.921593153,0.853946234,-0.707090693,-1.322303961,-1.226266403,0.869955884,-0.152682929,0.187221566,-0.079428923,-0.120130527,-0.151443556,-0.075888024,-0.985619859,-1.585343099,-1.421184719,-0.063045197,-0.916420876,-1.024681145,0.202068893,-1.045716933,-1.047108876,0.646071133,-1.271785798,-1.506741473,-1.4247171,1.197227068,-1.250676002,0
285,-0.882308224,-1.025551887,-0.940607551,-0.82464734,-0.968663322,-1.351304929,-1.405657567,-1.403569139,-0.045117603,-0.038494426,-0.776421384,-0.237363486,-0.794547745,-0.86469684,-0.294773504,-1.376117801,-1.69423093,-1.903644632,-0.144171505,-0.847247024,-0.655003015,-0.609620909,-0.710923647,-0.68323174,-0.772944614,-1.207082407,-1.532143498,-1.570391461,0.005203817,-0.464384588,0
286,-0.300207233,0.212604922,-0.38076886,-0.236435178,-0.953954459,-1.438551643,-1.228703785,-1.167447345,-1.094295994,-0.31301854,-1.142983436,1.324826866,-1.299105569,-1.231110264,1.212435125,-1.229242201,-1.230791681,-1.019006542,0.41124076,-0.649103843,-0.385516541,0.607252391,-0.527179216,-0.352139865,-0.47049614,-1.260062747,-1.286825844,-1.176551576,-0.630718075,-0.628307799,0
287,2.08317962,0.966760996,2.04196675,0.207198436,1.242847923,0.648827401,1.832558211,0.056851678,-0.050060365,-0.12271173,-0.044558185,0.009657476,-0.047999942,-0.07549782,0.320822956,0.106980688,1.491790669,1.605671086,0.079531932,0.741793074,0.070556192,1.399376799,0.079223553,-0.048330446,0.927394381,0.243285372,1.367945789,1.325761943,-0.221948651,-0.055278996,1
288,0.140654304,-1.281679792,0.111550462,0.183245865,-0.098925731,0.327945013,-0.510026397,-0.618526008,-0.56704995,0.151951459,-1.363609234,-1.320388602,-1.838155708,-1.201222768,-0.619859511,0.531109046,0.64418545,-0.727698149,-0.305695571,-0.059380076,-0.137128372,-1.564606437,-0.384968286,-0.16325767,-0.875652717,0.102771837,-0.448278569,-0.722036595,-0.861148857,2.264071746,0
289,0.072014032,0.787940739,0.075389681,-0.024673615,0.081931521,1.256040858,0.966663668,0.961989302,0.803934456,0.189844172,-0.020397224,1.018935351,0.009885657,-0.008154639,0.768206641,1.818921475,1.093278356,1.623442408,0.660414169,1.316510288,0.001631139,1.334020888,-0.005379041,-0.079547536,0.919102777,0.224145142,1.435365685,1.510607925,1.676530728,1.505502678,1
290,-1.797219459,-0.195689055,-1.775009599,-1.783543041,0.613321047,-0.521999239,-0.928180242,-0.878508486,0.688794679,0.675552759,-0.33502611,-0.024976019,-0.481048984,-0.750746274,1.366291315,-0.55421826,-0.573695948,-0.676663001,0.935246619,-0.039662493,-1.667540962,0.314543698,-1.622971409,-1.610826586,0.660621198,-0.793451694,-0.89694503,-0.799208234,0.330806471,-0.122647074,0
291,0.172168554,1.93257885,0.127520297,-0.025216675,1.221451332,1.388479493,-0.01367695,-0.079864973,0.273586434,-1.15881131,-0.043272821,-0.387974469,-0.012668467,-0.063184591,0.289735559,0.366380291,1.124534012,0.982690839,-0.865921257,0.372559765,-0.03421685,1.360400964,-0.022874152,-0.103030123,1.447892775,1.042058493,2.180138535,2.164433602,-0.348815971,0.082271228,1
292,0.968310249,-0.414084344,1.015800534,1.240755912,0.358363347,0.935439035,0.677935642,0.532610623,0.687977756,0.650988513,0.750881704,-0.784167055,0.942826264,1.850744087,-0.858399072,1.318846802,1.191987869,0.631555622,0.173866615,0.578298185,1.361713045,-0.509338662,1.295044968,1.659084825,0.059554943,1.439985037,1.286037769,0.89594106,0.696341931,0.941746201,0
293,-1.35806676,-0.316048792,-1.298227862,-1.309835844,-0.494488662,0.262226867,0.516354371,-0.349876725,0.887432566,1.676454919,-0.881749982,-0.221759077,-0.696027667,-1.052089641,0.014382876,1.340633462,1.494642515,-0.2467399,0.027530475,0.94565085,-1.192201103,-0.246786252,-1.074032495,-1.151051639,-0.219057878,1.115588314,1.173155317,-0.204982162,0.356426496,1.507112198,0
294,-1.039078254,-1.013273576,-0.94804345,-0.997655564,0.86957292,0.182911354,-0.049854652,-0.023885122,0.173349273,1.899214447,-1.43634326,-0.636751176,-1.091841349,-1.647919713,1.036966585,0.091935668,0.380345572,-0.01939906,1.458334189,0.235891653,-1.029328548,-0.92031309,-0.911197455,-0.999719506,0.750338973,0.280023838,0.196988546,0.122387919,1.306276021,1.389287821,0
295,-0.616447678,-0.891823628,-0.584730473,-0.607041905,1.862474572,-0.360156373,-0.497435873,-0.079666568,1.226009495,1.017853212,0.702417868,-0.914070143,0.499755634,0.686371172,2.453720226,-0.893872822,-0.547255931,0.246821496,0.547104945,0.260316799,-0.46113609,-1.288535496,-0.527924117,-0.483329325,0.979615512,-0.993124541,-0.772087609,-0.408586178,0.061293203,-0.032517034,0
296,-1.602741894,-1.10960203,-1.560910647,-1.573361612,0.310481195,-0.040735122,-0.650995515,-0.834680229,-0.656001669,1.935640803,0.584153356,-0.044443176,0.514266712,-0.225426036,-0.002045956,-0.167185562,0.146335994,0.583167874,0.024528852,-0.03126858,-1.668295988,-1.121824649,-1.602285168,-1.705293146,0.27348088,-0.540275572,-1.119024952,-1.205862651,-0.959799746,0.675804725,0
297,-0.555879687,0.182017651,-0.630028719,-0.487532003,-1.088585271,-1.275171998,-1.612524495,-1.511522521,-1.224172158,-0.079560104,-0.64637069,0.33569945,-0.9817018,-0.583794611,0.92851854,-1.225846141,-1.717601646,-1.639032925,0.633278725,-0.222479197,-0.336963588,0.468829515,-0.531291505,-0.319912668,-0.116573448,-1.01170586,-1.544482761,-1.244302492,0.245038145,0.273121447,0
298,1.138976456,-1.038681669,1.115828435,1.511468704,-0.391009712,-0.255031483,-0.212079319,0.136219402,-1.006341708,-0.3702702,0.702451333,-1.80604169,0.734859626,1.438705396,-0.853453632,-0.356522285,-0.284849258,0.089931726,0.814075533,-0.068651538,1.630388583,-1.20697918,1.480722278,1.823467988,-0.395923175,0.039511782,0.120021107,0.448892926,0.754628635,0.333312885,0
299,-0.742957705,-0.726829625,-0.783307248,-0.737430954,-0.200185424,-0.895837069,-0.838472975,-0.581898891,-0.59826025,0.671872391,-1.349980004,-0.815486411,-1.4959519,-1.429606231,1.965279369,-1.158821815,-1.081159882,-1.050835783,0.002869814,0.09455375,-0.784331212,-0.714829505,-0.864709971,-0.80061081,1.182626671,-0.9410037,-0.840174001,-0.679610918,0.135046891,0.84168878,0
300,-0.625563169,-1.163874987,-0.590495938,-0.682474405,1.963110686,0.960205134,-1.249992779,-0.873737232,0.204847886,1.231937483,1.051471253,-0.031418962,0.749155981,1.20822106,-0.000999676,0.635601751,-1.226684284,0.076355075,-0.061056565,0.325543256,-0.663678467,-1.508669459,-0.736174339,-0.729532293,0.047068798,-0.306566381,-1.427881041,-0.981684034,0.972063025,-0.180414387,0
301,-0.682813945,-0.491673162,-0.737648891,-0.580249963,-1.535007772,-1.581965701,-1.256310848,-1.078892731,-0.468235625,-0.74868609,0.650313507,-1.014955831,0.207845509,0.81348806,0.279651699,-1.368929969,-1.369221676,-1.085795669,1.007480186,-0.335521857,-0.459508805,-0.975398639,-0.602534419,-0.367543019,-1.639981428,-1.519972767,-1.375228126,-1.242492463,-0.209231374,-1.025627736,0
302,1.168964928,1.520671504,1.183414609,1.371014197,0.629177342,0.442992386,1.192574127,1.15712931,-0.268627722,0.539523191,0.034658138,0.901764635,0.044860081,-0.085525878,-0.142085145,0.601872494,1.442638332,1.356334605,0.538096641,1.424855909,1.475224832,1.243131435,1.527507897,0.295440039,1.430082189,0.437678762,1.187432337,0.899905796,-0.163665725,1.197159512,1
303,-0.831213159,-1.157367251,-0.870409821,-0.825750595,-1.44125512,-0.736500144,-0.401390517,-0.843574686,-0.313071572,-0.086350065,1.33598527,-0.533399889,1.499665113,1.117076996,-0.280056743,1.334619629,1.236758792,0.941104351,-0.003256073,1.517152378,-0.861674186,-1.426335948,-0.74397705,-0.842051517,-0.173785202,-0.82281621,-0.64692687,-1.005353542,-0.586331143,-0.679245781,0
304,-0.216767524,0.148944122,-0.141502156,-0.092238593,-0.594569819,0.336937255,1.10633711,0.464289063,-1.102949335,0.207112897,0.939896045,1.327591953,1.637461116,1.224695311,-0.050486379,-0.253501107,-0.201763258,-0.001436185,2.278751236,1.281786295,-0.403641048,-0.485368215,-0.255292282,-0.30776021,-1.173159223,-0.102391006,0.172357973,-0.308435496,-1.770446997,-0.65073701,0
305,0.233755768,0.201779893,0.316371343,0.202954681,1.16963263,1.376904441,0.989217455,1.012350107,1.302167228,0.869980346,0.440736305,1.23697032,0.840044919,0.240694629,1.176310276,2.272073939,2.122401522,2.160743038,-0.016226438,0.169469907,0.194432304,0.106236329,0.245412804,0.106366559,0.339443817,0.794834414,0.569138759,0.721085591,0.826098717,0.579808542,0
306,0.678539824,-0.64656528,0.597785885,0.953213699,-0.729889804,-1.211097932,-1.148148461,-0.673852833,-1.821515295,-0.552335765,-0.354020601,0.873600998,-0.551818363,0.074137259,-0.302631339,-1.435440164,-1.523897212,-1.301270696,-0.633490901,-0.916614812,0.65061544,0.068563839,0.397527115,0.74320417,-0.914273392,-1.288987751,-1.279115047,-0.943466882,-1.194941962,-0.85257134,0
307,-1.900341883,-0.819325439,-1.848852407,-1.780054244,-0.778211686,-0.312159007,-0.341980535,-0.533781449,0.537620967,0.913801831,-0.210996735,0.320300874,-0.138428639,1.123627993,-0.026544862,0.847724292,0.417403976,0.85173045,0.040328386,1.016514523,-1.705585395,-1.158343538,-1.591593826,-1.542399627,-1.269841838,-0.760349602,-0.740373355,-0.967062665,-0.751852521,-0.28659807,0
308,-1.577968633,-0.032021716,-1.498325694,-1.391130821,0.415834602,-0.69517084,-0.636685706,-0.759795946,-0.987276009,1.475390774,2.004327566,0.471797129,1.499563364,1.324775235,0.466266472,-0.847981742,-0.111386198,-0.782851981,0.37333837,-0.100085971,-0.828640461,-0.004252972,-0.908798661,-0.832231264,0.117309999,-0.88059137,-0.65039867,-0.851930298,-0.682795108,0.215444134,0
309,-0.145691511,-0.128062922,-0.219885843,-0.041486378,-1.346745106,-1.457162016,-1.06426753,-1.000513816,-0.888025484,-1.438753131,0.531091525,-0.242586595,0.266839547,0.895029701,-0.17055718,-1.305733227,-1.349395066,-1.302918252,0.438279641,-1.384659417,-0.176295774,-0.561599414,-0.302057264,-0.075397224,-1.55128092,-1.356958001,-1.220754692,-1.265516979,-1.057979905,-1.724953336,0
310,0.459541478,1.418029221,0.391284783,0.629324886,-1.056134617,-1.000866243,-0.759111056,-0.562418793,0.291057284,-1.249514647,-0.271561109,1.886720493,-0.087647762,0.133374555,-0.502388254,0.089339981,-0.554250937,-1.392995553,0.177090419,-1.293543261,0.185916629,1.203964923,0.127176048,0.311949303,-1.243345838,-0.638845897,-0.901266078,-1.084609721,-0.532114072,-1.634837594,0
311,-0.020469034,0.377287951,-0.116689215,0.063105389,0.418048491,-0.550804967,-1.551674529,-1.519270342,-0.069828804,0.348932838,-1.537587359,1.306920566,-1.661116311,-1.141021626,-0.452252515,-0.63608639,-1.190236982,-0.283508329,0.661501877,-1.435241078,-0.321359542,0.427457147,-0.585658771,-0.202119586,0.044905059,-0.526523516,-1.232792838,-0.745084611,-0.237550632,-1.070870338,0
312,2.097038881,0.062334078,2.086998784,0.372687714,0.191722606,0.002033837,0.13771026,0.701634048,-1.009038414,-1.066808506,0.785012892,0.950559873,0.549902765,2.010309639,0.646601428,-0.02911551,-0.264683974,0.127490132,-0.340394377,-0.767650912,1.816559293,0.222779274,1.800721307,0.288546261,0.248650304,-0.319608068,-0.067905676,0.147540938,-0.891211105,-1.169291692,0
313,0.427068374,-0.507524802,0.288872934,0.568583434,-1.412356228,-1.080686787,-0.985811435,-0.98356495,-0.666303473,-0.974791668,-1.601512378,-1.49173288,-1.715024001,-1.340758518,-1.272315888,-0.871534876,-0.791029306,-1.455583502,-1.324656845,-0.940707266,0.364759931,-0.630348584,0.15356632,0.470565132,-0.578427249,-0.476215738,-0.598921485,-0.654711618,-0.191208404,-0.319050684,0
314,-0.003562383,1.239727247,0.013893102,-0.073710318,-0.184652495,0.909180728,1.30951046,2.302607415,-0.726615935,-1.453281247,-0.190860268,-0.434583633,-0.127785096,-0.123345632,0.150527251,0.102533412,0.177085403,1.3282499,-1.035655369,-1.147916054,-0.180996248,0.479070593,-0.119777169,-0.083099242,0.261063772,0.521343659,0.744199975,1.720787504,-0.548578208,-1.203865749,1
315,-0.541889077,-0.209958829,-0.601500434,-0.390424363,-0.309250178,-0.958509415,-0.585215107,-1.149194001,-0.588353772,-0.77104898,-0.621259262,-1.627965812,-0.513899627,-0.557024789,-0.276480742,-1.127529828,-0.546420525,-1.64101613,0.654185631,-1.732869159,0.272226004,-0.268363903,0.244836563,0.451363153,0.695325653,0.269669693,0.460385923,-0.351999911,2.013933882,-0.607276111,0
316,0.03573526,-0.242969348,0.034859786,-0.040203059,-0.041604448,-0.050079536,1.526583926,2.324029574,-0.252313897,-2.338868779,-0.148107944,-0.027531228,-0.141739924,-0.104848978,-0.402505228,-0.874871735,-0.148420075,0.404190631,-1.30587726,-1.122284967,-0.090365699,0.329157641,-0.047222063,-0.047410015,0.397999589,-0.368486434,0.673829325,1.509034365,-0.692663171,-1.410939351,1
317,1.550040221,1.010357132,1.654375935,0.339415463,0.439743658,1.355305287,0.001666837,1.623021471,1.404228784,0.200454035,1.184872709,-0.04793962,1.055035084,0.057507908,-0.213753864,1.571923458,0.199776133,1.114105675,-0.145028372,0.833055737,1.746674376,0.904440315,1.845521497,0.205094151,0.644178879,0.150163281,0.150118099,1.636019557,0.209015469,1.150258289,1
318,1.285790914,-1.359183416,1.159542294,1.615611156,-1.141560625,-0.543661004,-0.504981108,-0.296253078,-0.268999998,-1.1184771,-1.060117099,-1.716706034,-0.969956837,-0.381353521,-0.671824464,-0.466064215,-0.501542533,-0.335077846,-0.328761256,-0.996527286,1.014781674,-1.543793686,0.812461493,1.297560065,-0.908663317,-0.307315648,-0.448406223,-0.293526804,-0.678848528,-0.949651314,0
319,0.02678328,-0.947315544,0.046120687,-0.056706996,0.664014452,2.113108094,-0.060212767,-0.107412445,1.163760396,0.344629233,0.777961919,0.685708335,0.675010129,0.032245674,-0.907109191,1.242146173,1.129031976,1.095573304,-0.290177534,1.718190458,0.012086147,-0.571423269,-0.020621094,-0.151270142,-0.366116491,1.191936528,1.596819632,1.871367162,0.036084189,1.016835375,1
320,0.081289931,-0.254202578,0.040637108,-0.06690712,0.057950855,0.720873053,2.152672837,-0.041748414,-0.90827537,-1.335888886,-0.122704236,-1.16099622,-0.109573558,-0.109565441,0.097460686,0.010943336,0.379916087,0.541612395,-1.30530037,-1.115942101,-0.127574419,-0.240069316,-0.110803657,-0.068455772,1.462222231,1.19636285,1.741261486,1.853503304,-0.226289962,-0.651498674,1
321,0.596814759,-0.751399187,0.512105625,0.795528961,-1.068840588,-0.800233594,-0.844642348,-0.663714951,0.568354563,-0.998655747,-1.390303534,-1.783590153,-1.138867065,-1.158460763,-1.345464663,-0.480335721,-0.945880436,-1.180715572,0.417514466,-0.779823203,0.495976809,-0.954068892,0.494227098,0.569044625,-1.146807439,0.008508642,-0.583220386,-0.593414323,1.430582184,-0.138140519,0
322,1.660717066,-0.466651475,1.638172348,1.981513452,0.431651148,1.298235036,0.29999862,0.793082908,0.957694652,0.815148327,-0.969742616,-1.294120887,-0.803301368,-0.667759614,-0.789536946,0.066352689,-0.064961516,0.332537017,0.294721586,0.674674311,1.320469183,-0.764616987,1.233374564,1.433470123,-0.144852243,0.5729307,0.192686745,0.564223735,0.832627557,0.967915152,0
323,-1.035084545,0.420160247,-0.921604709,-1.115931566,-0.114732355,1.72785475,-0.100458848,0.766885468,1.751966682,0.113104577,-1.477893381,0.424644186,0.185423384,-1.77652974,1.418353012,-0.043830588,-0.090965224,0.073815319,-0.234634081,-0.093660486,-1.309887217,-0.256900697,-0.919943068,-1.301284517,-0.568016306,1.36860462,-0.087476212,0.685085827,-0.272756375,0.073861886,0
